set_id,question_number,question,option_a,option_b,option_c,option_d,correct,explanation,domain,objective,difficulty
Set18,39,What distinguishes capital expenditure (CapEx) from operational expenditure (OpEx) when comparing on‑premises vs cloud?,CapEx requires ongoing monthly payments; OpEx requires upfront investment,CapEx is a one‑time investment in physical assets; OpEx is pay‑as‑you‑go for services,OpEx involves purchasing servers; CapEx involves leasing capacity,CapEx is associated with SaaS; OpEx is associated with IaaS,B,"CapEx involves large upfront investments in equipment, while OpEx spreads costs over time as services are consumed.",Describe cloud concepts,Compare CapEx and OpEx,medium
Set18,40,Which service provides personalized alerts about Azure service issues and planned maintenance that might affect you?,Azure Monitor,Azure Service Health,Azure Advisor,Azure Backup,B,Service Health notifies you of service incidents and maintenance events affecting your resources.,Describe Azure management and governance,Describe Azure Service Health,easy
Set18,41,Which benefit of cloud computing refers to improved ability to centrally enforce policies and manage resources across an organization?,Security and governance,Elasticity,High availability,Scalability,A,"Cloud providers offer governance tools and centralized management, improving security and compliance.",Describe cloud concepts,Describe the benefits of security and governance in the cloud,medium
Set18,42,The Azure Pricing Calculator is primarily used to:,Compare your actual Azure costs to industry averages,Estimate the cost of Azure services before deployment,Review invoices and usage after deployment,Purchase reserved instances,B,The pricing calculator helps you estimate costs based on service configurations before deploying resources.,Describe Azure management and governance,Compare the pricing calculator and TCO calculator,medium
Set18,43,Which Azure service would you use to run CLI or PowerShell commands directly from your web browser without installing anything locally?,Azure Portal,Azure CLI on your workstation,Azure Cloud Shell,Azure Advisor,C,Azure Cloud Shell provides a browser‑accessible shell environment with tools preinstalled.,Describe Azure management and governance,Describe Azure Cloud Shell,easy
Set18,44,Why should you apply tags to your Azure resources?,To control user permissions,To influence performance,To categorize and manage costs or resources,To increase storage quota,C,"Tags allow you to organize resources for cost management, reporting, and governance.",Describe Azure management and governance,Describe the purpose of tags,easy
Set18,45,Which declarative language is used to define Azure resources and supports infrastructure as code?,Azure Policy definition,Azure Resource Manager (ARM) templates,Azure PowerShell,Azure Portal,B,"ARM templates define infrastructure as code, enabling automation and repeatable deployments.",Describe Azure management and governance,Describe infrastructure as code and ARM templates,medium
Set18,46,Which cloud model allows you to migrate existing VMs to Azure while still controlling the OS and software?,SaaS,PaaS,IaaS,Serverless,C,"Infrastructure as a Service is designed for lift‑and‑shift migrations, giving you full control over the VM.",Describe cloud concepts,Identify use cases for IaaS,medium
Set18,47,"Which directory service provides managed domain services (such as domain join, group policy, LDAP) without deploying domain controllers?",Microsoft Entra ID,Microsoft Entra Domain Services,Azure AD B2C,Azure AD B2B,B,Microsoft Entra Domain Services offers domain join and related capabilities without domain controllers.,Describe Azure architecture and services,Describe directory services in Azure,medium
Set18,48,What is a key benefit of serverless architectures compared to deploying VMs?,You manage the guest operating system,You provision capacity in advance,You pay only for code execution time,You must choose specific VM sizes,C,"With serverless, you don’t manage servers and are billed for actual execution time.",Describe cloud concepts,Describe serverless computing,medium
Set18,49,You are planning to assess the potential cost savings of migrating to Azure compared to running workloads on‑premises. Which tool should you use?,Pricing Calculator,Total Cost of Ownership (TCO) Calculator,Azure Budgets,Azure Advisor,B,The TCO Calculator compares the cost of running workloads on Azure versus in a traditional datacenter.,Describe Azure management and governance,Compare the pricing calculator and TCO calculator,easy
Set18,50,A startup wants to experiment with an idea but avoid significant upfront costs. Which cloud pricing approach should they choose?,Commit to reserved instances for three years,Choose a consumption‑based model with pay‑as‑you‑go,Invest in on‑premises hardware to save money long term,Purchase support from Microsoft Premier,B,"Pay‑as‑you‑go allows the startup to pay only for actual usage, avoiding large upfront commitments.",Describe cloud concepts,Describe consumption‑based pricing,medium
Set19,1,"A gaming company wants detailed insights into the performance of their web application, including response times and failure rates. Which Azure service should they use?",Azure Monitor metrics,Application Insights,Azure Policy,Azure Arc,B,Application Insights provides deep application performance monitoring and diagnostics.,Describe Azure management and governance,Describe Azure Monitor and Application Insights,hard
Set19,2,A project manager at an e-commerce company needs help. Which declarative language is used to define Azure resources and supports infrastructure as code?,Azure Policy definition,Azure Resource Manager (ARM) templates,Azure PowerShell,Azure Portal,B,"ARM templates define infrastructure as code, enabling automation and repeatable deployments.",Describe Azure management and governance,Describe infrastructure as code and ARM templates,hard
Set19,3,A cloud administrator at Contoso needs help. Which cloud model allows you to migrate existing VMs to Azure while still controlling the OS and software?,SaaS,PaaS,IaaS,Serverless,C,"Infrastructure as a Service is designed for lift‑and‑shift migrations, giving you full control over the VM.",Describe cloud concepts,Identify use cases for IaaS,hard
Set19,4,A startup founder needs help. Azure Resource Manager (ARM) is responsible for:,Replicating data across regions,Coordinating deployment and management of resources in Azure,Providing user authentication for SaaS apps,Monitoring application performance,B,"ARM is the deployment and management service that organizes resources into resource groups, manages dependencies, and supports IaC.",Describe Azure management and governance,Describe Azure Resource Manager,hard
Set19,5,"A startup founder needs help. You need to collect metrics, logs, and telemetry from applications and resources in Azure. Which tool should you use?",Azure Monitor,Azure Policy,Azure Arc,Azure Budgets,A,"Azure Monitor provides full‑stack monitoring with metrics, logs, and alerts for applications and infrastructure.",Describe Azure management and governance,Describe Azure Monitor and related services,hard
Set19,6,A security engineer at a hospital needs help. A global e‑commerce site needs to handle unpredictable spikes in traffic. Which cloud benefit allows Azure resources to automatically add or remove capacity?,Elasticity,Predictability,Security,Compliance,A,"Elasticity is the ability to automatically scale out or in based on demand, handling unpredictable workloads efficiently.",Describe cloud concepts,Describe the benefits of scalability and elasticity,medium
Set19,7,A security engineer at a hospital needs help. You plan to host a website using .NET in Azure with built‑in scaling and a managed runtime. Which option is best?,Azure Virtual Machines,Azure App Service,Azure Container Registry,Azure Kubernetes Service,B,App Service is a PaaS offering for hosting web apps with automatic scaling and managed infrastructure.,Describe Azure architecture and services,Describe application hosting options,medium
Set19,8,The finance department at Litware needs help. You need to synchronize on‑premises files with Azure Files for distributed access. Which tool should you use?,Azure File Sync,Azure Migrate,AzCopy,Azure Data Box,A,"Azure File Sync caches Azure Files on‑premises and syncs changes, enabling centralized storage with local performance.",Describe Azure architecture and services,Identify options for moving files,hard
Set19,9,A developer at Tailspin Toys needs help. Which Azure compute service automatically scales identical instances in response to demand?,Virtual machine scale set,Azure Virtual Desktop,Azure App Service,Azure Functions,A,VM scale sets simplify scaling and management of multiple identical VMs.,Describe Azure architecture and services,Describe Azure compute services,hard
Set19,10,A startup founder needs help. You are planning to assess the potential cost savings of migrating to Azure compared to running workloads on‑premises. Which tool should you use?,Pricing Calculator,Total Cost of Ownership (TCO) Calculator,Azure Budgets,Azure Advisor,B,The TCO Calculator compares the cost of running workloads on Azure versus in a traditional datacenter.,Describe Azure management and governance,Compare the pricing calculator and TCO calculator,medium
Set19,11,The IT team at Fabrikam needs help. What does Azure Virtual Network (VNet) primarily provide?,"Secure, isolated networking environment for Azure resources",A place to store unstructured data,A managed SQL database,A platform for event‑driven code,A,A VNet is a logical isolation of the Azure network dedicated to your subscription.,Describe Azure architecture and services,Describe virtual networking,medium
Set19,12,A security engineer at a hospital needs help. Which cloud service type offers the most control over the underlying operating system and hardware?,Software as a Service,Platform as a Service,Infrastructure as a Service,Function as a Service,C,"IaaS lets you control VMs, OS, and applications while Azure manages networking and virtualization.",Describe cloud concepts,Describe infrastructure as a service (IaaS),hard
Set19,13,A company wants to allow external partner organizations to access certain applications. Which capability should they use?,Business‑to‑business (B2B) collaboration,Single sign‑on,Business‑to‑consumer (B2C) identity,Virtual network peering,A,B2B collaboration enables external partners to use their identities to access resources securely.,Describe Azure architecture and services,Describe external identities,hard
Set19,14,The finance department at Litware needs help. Which Azure service would you use to run CLI or PowerShell commands directly from your web browser without installing anything locally?,Azure Portal,Azure CLI on your workstation,Azure Cloud Shell,Azure Advisor,C,Azure Cloud Shell provides a browser‑accessible shell environment with tools preinstalled.,Describe Azure management and governance,Describe Azure Cloud Shell,medium
Set19,15,A network architect at a bank needs help. What Azure service category includes fully managed software like Microsoft 365 that users access via a web browser?,Infrastructure as a Service (IaaS),Platform as a Service (PaaS),Software as a Service (SaaS),Serverless computing,C,SaaS delivers fully managed applications over the internet; users simply consume the application without managing infrastructure.,Describe cloud concepts,Describe software as a service (SaaS),medium
Set19,16,A network architect at a bank needs help. Which Azure service should you choose to run containers without orchestrating infrastructure?,Azure Virtual Machines,Azure Container Instances (ACI),Azure Virtual Desktop,Azure App Service,B,Azure Container Instances allows you to run containers directly without managing underlying VMs or orchestrators.,Describe Azure architecture and services,Compare compute types,hard
Set19,17,A startup founder needs help. You need to deploy identical VMs across multiple datacenters for resiliency. Which option meets this requirement?,Availability set,Availability zone,Virtual machine scale set,Resource group,B,Availability zones are physically separate datacenters within a region providing redundancy in case of datacenter failure.,Describe Azure architecture and services,Describe availability zones,hard
Set19,18,A startup founder needs help. Which service connects on‑premises networks to Azure over the public internet using a secure tunnel?,Azure DNS,Azure VPN Gateway,Azure ExpressRoute,Azure Bastion,B,VPN Gateway provides site‑to‑site and point‑to‑site VPN connections over the internet.,Describe Azure architecture and services,Describe virtual networking,hard
Set19,19,A network architect at a bank needs help. Which factor has the greatest impact on the cost of a virtual machine in Azure?,The geographic region where it is deployed,The resource group name,The management group hierarchy,The number of tags applied,A,VM pricing varies by region; other factors such as resource groups and tags do not directly affect VM cost.,Describe Azure management and governance,Describe factors that can affect costs in Azure,hard
Set19,20,An enterprise architect at a global organization needs help. What is a key benefit of serverless architectures compared to deploying VMs?,You manage the guest operating system,You provision capacity in advance,You pay only for code execution time,You must choose specific VM sizes,C,"With serverless, you don’t manage servers and are billed for actual execution time.",Describe cloud concepts,Describe serverless computing,hard
Set19,21,A security engineer at an insurance firm needs clarification. What is the main purpose of Azure Policy?,To manage user identities,To enforce resource compliance with organizational standards,To provide recommendations on security posture,To analyze application performance,B,Azure Policy evaluates resources and enforces compliance with defined rules and standards.,Describe Azure management and governance,Describe the purpose of Azure Policy,hard
Set19,22,A project manager at an e‑commerce company needs clarification. Which Azure security feature provides recommendations and alerts to help you protect workloads from threats?,Azure Policy,Azure Defender for Cloud,Resource locks,Azure Monitor,B,Microsoft Defender for Cloud (formerly Azure Security Center) continuously assesses your resources and alerts you to threats.,Describe Azure architecture and services,Describe the purpose of Microsoft Defender for Cloud,hard
Set19,23,Which management entity sits above subscriptions to help you organize and apply policy across multiple Azure subscriptions?,Resource group,Management group,Availability set,Region pair,B,Management groups enable you to organize subscriptions and apply governance at scale.,Describe Azure management and governance,Describe management groups and hierarchy,medium
Set19,24,Azure Arc is primarily used to:,Extend Azure management to on‑premises and multi‑cloud resources,Encrypt virtual machine disks,Provide domain services,Set conditional access policies,A,"Azure Arc enables consistent management and governance across on‑premises, multi‑cloud, and edge resources.",Describe Azure management and governance,Describe the purpose of Azure Arc,medium
Set19,25,"Which authentication method requires users to provide a second factor, such as a code or biometric, in addition to a password?",Single sign‑on (SSO),Multi‑factor authentication (MFA),Passwordless authentication,Anonymous access,B,"MFA requires two or more factors for authentication, improving security.",Describe Azure architecture and services,Describe authentication methods,easy
Set19,26,Which use case is most appropriate for SaaS rather than PaaS or IaaS?,Developing a custom web application,Deploying a lift‑and‑shift VM,Using a hosted email platform like Exchange Online,Running a containerized microservice,C,Hosted email is a complete software solution delivered as SaaS; users need not manage infrastructure or platform.,Describe cloud concepts,Identify use cases for SaaS,easy
Set19,27,"To migrate 50 TB of on‑premises data to Azure with limited bandwidth, which solution is most suitable?",Azure Data Box,AzCopy,Azure File Sync,Azure Monitor,A,Azure Data Box provides a physical device to transfer large datasets securely when network bandwidth is limited.,Describe Azure architecture and services,Describe migration options,medium
Set19,28,Which statement best describes a consumption‑based pricing model in Azure?,You pay a fixed monthly fee regardless of usage,You pay only for the resources you use,You pay in advance for estimated resource needs,You purchase hardware and depreciation costs,B,"Consumption‑based pricing charges you only for the actual services consumed, minimizing waste.",Describe cloud concepts,Describe the consumption‑based model,easy
Set19,29,"To enforce that all resources in a subscription must have a specific tag, you should use:",Azure Policy,Azure Advisor,Azure Arc,Azure Monitor,A,Azure Policy can audit and enforce tagging rules across resources.,Describe Azure management and governance,Describe features and tools in Azure for governance and compliance,medium
Set19,30,Which Azure storage service is best suited for storing unstructured data such as images and videos?,Azure Files,Azure Disks,Azure Blobs,Azure Tables,C,Blob storage is designed to store large amounts of unstructured object data.,Describe Azure architecture and services,Compare Azure Storage services,easy
Set19,31,Resource locks are used to:,Assign user permissions,Prevent accidental deletion or modification of critical resources,Encrypt storage accounts,Set budget alerts,B,Locks safeguard important resources by preventing changes or deletion.,Describe Azure management and governance,Describe the purpose of resource locks,easy
Set19,32,"Which directory service provides managed domain services (such as domain join, group policy, LDAP) without deploying domain controllers?",Microsoft Entra ID,Microsoft Entra Domain Services,Azure AD B2C,Azure AD B2B,B,Microsoft Entra Domain Services offers domain join and related capabilities without domain controllers.,Describe Azure architecture and services,Describe directory services in Azure,medium
Set19,33,An organization needs to deploy a custom application without worrying about managing servers or middleware. Which cloud model is most appropriate?,IaaS,PaaS,SaaS,Hybrid cloud,B,PaaS provides an application platform and managed runtime environment so you can focus on app development.,Describe cloud concepts,Describe platform as a service (PaaS),hard
Set19,34,Which term describes the ability of cloud services to maintain operation despite failures and automatically recover?,Scalability,Elasticity,High availability,Agility,C,High availability refers to systems that remain operational and recover quickly in the event of failures.,Describe cloud concepts,Describe the benefits of high availability,easy
Set19,35,Your team wants to run event‑driven code without managing any servers and only pay when code runs. Which option is best?,Azure Virtual Machines,Azure Kubernetes Service,Azure Functions,Azure SQL Managed Instance,C,Azure Functions is a serverless service where you pay per execution and don’t manage underlying servers.,Describe cloud concepts,Describe serverless computing,easy
Set19,36,Conditional Access policies in Microsoft Entra ID are primarily used to:,Encrypt data at rest,Define multi‑factor authentication methods,"Control access based on conditions such as user, device, and location",Provide single sign‑on across SaaS apps,C,"Conditional Access evaluates signals like user risk, location, and device state to enforce access policies.",Describe Azure architecture and services,Describe Microsoft Entra Conditional Access,medium
Set19,37,What is the primary benefit of infrastructure as code (IaC)?,Resources are automatically compliant without auditing,Deployments become manual and error‑prone,Infrastructure definitions are repeatable and version controlled,It eliminates the need for DevOps practices,C,"IaC enables consistent, repeatable deployments and allows infrastructure definitions to be stored in version control.",Describe Azure management and governance,Describe infrastructure as code (IaC),medium
Set19,38,"To detect risky sign‑ins and enforce password resets based on user risk, which service should you use?",Azure Monitor,Azure AD Identity Protection,Azure Purview,Azure Bastion,B,Azure AD Identity Protection (part of Microsoft Entra) identifies suspicious sign‑ins and can require users to change credentials.,Describe Azure management and governance,Describe monitoring tools in Azure and identity protection,medium
Set19,39,Zero Trust is a security model that assumes:,Everything inside a network is trusted,Perimeter defenses are sufficient,No implicit trust and verification is required for every request,Security only matters for on‑premises networks,C,"Zero Trust treats every access request as untrusted until verified, regardless of network location.",Describe Azure architecture and services,Describe the concept of Zero Trust,medium
Set19,40,Which benefit of cloud computing refers to improved ability to centrally enforce policies and manage resources across an organization?,Security and governance,Elasticity,High availability,Scalability,A,"Cloud providers offer governance tools and centralized management, improving security and compliance.",Describe cloud concepts,Describe the benefits of security and governance in the cloud,medium
Set19,41,What is the primary purpose of an Azure region pair?,To enable multi‑factor authentication,To provide cross‑region replication and disaster recovery,To organize multiple subscriptions,To segment a virtual network,B,"Region pairs enable replication across paired regions, supporting disaster recovery and data residency.",Describe Azure architecture and services,"Describe Azure regions, region pairs, and sovereign regions",medium
Set19,42,Your company is migrating on‑premises servers to Azure. Which spending model does this shift typically result in?,Moving from operational expenditure (OpEx) to capital expenditure (CapEx),Moving from capital expenditure (CapEx) to operational expenditure (OpEx),Switching from variable to fixed costs,Paying a one‑time sunk cost up front,B,"Cloud computing uses a pay‑as‑you‑go, consumption‑based pricing model, so organizations shift from CapEx to OpEx.",Describe cloud concepts,Compare cloud pricing models,easy
Set19,43,Which of the following is a cloud‑based shell environment for managing Azure resources using CLI or PowerShell?,Azure Arc,Azure Cloud Shell,Azure Monitor,Azure Bastion,B,Azure Cloud Shell provides a browser‑based command‑line interface with Azure CLI and PowerShell preinstalled.,Describe Azure management and governance,Describe Azure Cloud Shell,easy
Set19,44,What is Azure Advisor designed to do?,Provide resource compliance enforcement,Offer personalized best practice recommendations to optimize resources,Monitor application performance,Manage data classification,B,"Azure Advisor analyzes your resources and recommends cost, security, reliability, and performance optimizations.",Describe Azure management and governance,Describe the purpose of Azure Advisor,easy
Set19,45,Which Azure feature allows you to set thresholds and be notified when your spending approaches or exceeds a specified amount?,Azure Advisor,Azure Budgets,Azure Policy,Azure Monitor,B,Budgets in Azure Cost Management alert you when spending reaches defined thresholds.,Describe Azure management and governance,Describe cost management capabilities,easy
Set19,46,Which service provides personalized alerts about Azure service issues and planned maintenance that might affect you?,Azure Monitor,Azure Service Health,Azure Advisor,Azure Backup,B,Service Health notifies you of service incidents and maintenance events affecting your resources.,Describe Azure management and governance,Describe Azure Service Health,easy
Set19,47,"You require a private, dedicated connection to Azure for consistent network performance. Which option should you choose?",Azure Virtual Network Peering,Azure DNS,Azure VPN Gateway,Azure ExpressRoute,D,"ExpressRoute provides a private, dedicated connection bypassing the public internet.",Describe Azure architecture and services,Describe virtual networking,medium
Set19,48,"For deep application performance insights such as request rates and response times, you should use:",Azure Log Analytics,Azure Advisor,Application Insights,Azure Policy,C,"Application Insights, part of Azure Monitor, helps developers monitor live applications and diagnose issues.",Describe Azure management and governance,Describe Azure Monitor and Application Insights,medium
Set19,49,The Azure Pricing Calculator is primarily used to:,Compare your actual Azure costs to industry averages,Estimate the cost of Azure services before deployment,Review invoices and usage after deployment,Purchase reserved instances,B,The pricing calculator helps you estimate costs based on service configurations before deploying resources.,Describe Azure management and governance,Compare the pricing calculator and TCO calculator,medium
Set19,50,A startup wants to experiment with an idea but avoid significant upfront costs. Which cloud pricing approach should they choose?,Commit to reserved instances for three years,Choose a consumption‑based model with pay‑as‑you‑go,Invest in on‑premises hardware to save money long term,Purchase support from Microsoft Premier,B,"Pay‑as‑you‑go allows the startup to pay only for actual usage, avoiding large upfront commitments.",Describe cloud concepts,Describe consumption‑based pricing,medium
Set20,1,A sales team wants to improve security by requiring an additional verification step beyond passwords for all sign‑ins. Which authentication method should they implement?,Single sign‑on (SSO),Passwordless authentication,Multi‑factor authentication (MFA),Conditional Access,C,"MFA requires users to provide a second form of verification, such as a phone code or biometrics.",Describe Azure architecture and services,Describe authentication methods,medium
Set20,2,The finance department at Litware needs help. Which declarative language is used to define Azure resources and supports infrastructure as code?,Azure Policy definition,Azure Resource Manager (ARM) templates,Azure PowerShell,Azure Portal,B,"ARM templates define infrastructure as code, enabling automation and repeatable deployments.",Describe Azure management and governance,Describe infrastructure as code and ARM templates,hard
Set20,3,The operations team at a manufacturing firm needs help. Resource locks are used to:,Assign user permissions,Prevent accidental deletion or modification of critical resources,Encrypt storage accounts,Set budget alerts,B,Locks safeguard important resources by preventing changes or deletion.,Describe Azure management and governance,Describe the purpose of resource locks,medium
Set20,4,"A security engineer at a hospital needs help. You need to collect metrics, logs, and telemetry from applications and resources in Azure. Which tool should you use?",Azure Monitor,Azure Policy,Azure Arc,Azure Budgets,A,"Azure Monitor provides full‑stack monitoring with metrics, logs, and alerts for applications and infrastructure.",Describe Azure management and governance,Describe Azure Monitor and related services,hard
Set20,5,A security engineer at a hospital needs help. You need to synchronize on‑premises files with Azure Files for distributed access. Which tool should you use?,Azure File Sync,Azure Migrate,AzCopy,Azure Data Box,A,"Azure File Sync caches Azure Files on‑premises and syncs changes, enabling centralized storage with local performance.",Describe Azure architecture and services,Identify options for moving files,hard
Set20,6,The finance department at Litware needs help. What is the primary benefit of infrastructure as code (IaC)?,Resources are automatically compliant without auditing,Deployments become manual and error‑prone,Infrastructure definitions are repeatable and version controlled,It eliminates the need for DevOps practices,C,"IaC enables consistent, repeatable deployments and allows infrastructure definitions to be stored in version control.",Describe Azure management and governance,Describe infrastructure as code (IaC),hard
Set20,7,An enterprise architect at a global organization needs help. The Azure Pricing Calculator is primarily used to:,Compare your actual Azure costs to industry averages,Estimate the cost of Azure services before deployment,Review invoices and usage after deployment,Purchase reserved instances,B,The pricing calculator helps you estimate costs based on service configurations before deploying resources.,Describe Azure management and governance,Compare the pricing calculator and TCO calculator,medium
Set20,8,"A developer at Tailspin Toys needs help. Which directory service provides managed domain services (such as domain join, group policy, LDAP) without deploying domain controllers?",Microsoft Entra ID,Microsoft Entra Domain Services,Azure AD B2C,Azure AD B2B,B,Microsoft Entra Domain Services offers domain join and related capabilities without domain controllers.,Describe Azure architecture and services,Describe directory services in Azure,hard
Set20,9,The IT team at Fabrikam needs help. Which Azure compute service automatically scales identical instances in response to demand?,Virtual machine scale set,Azure Virtual Desktop,Azure App Service,Azure Functions,A,VM scale sets simplify scaling and management of multiple identical VMs.,Describe Azure architecture and services,Describe Azure compute services,hard
Set20,10,"The finance department at Litware needs help. In Azure Storage, which redundancy option replicates your data across three primary region datacenters and also to a secondary region?",Locally redundant storage (LRS),Zone‑redundant storage (ZRS),Geo‑redundant storage (GRS),Read‑access geo‑redundant storage (RA‑GRS),C,GRS replicates data synchronously three times within the primary region and asynchronously to a secondary region.,Describe Azure architecture and services,Describe redundancy options,hard
Set20,11,The operations team at a manufacturing firm needs clarification. Which benefit of cloud computing refers to improved ability to centrally enforce policies and manage resources across an organization?,Security and governance,Elasticity,High availability,Scalability,A,"Cloud providers offer governance tools and centralized management, improving security and compliance.",Describe cloud concepts,Describe the benefits of security and governance in the cloud,hard
Set20,12,The IT team at Fabrikam needs help. Which Azure feature allows you to set thresholds and be notified when your spending approaches or exceeds a specified amount?,Azure Advisor,Azure Budgets,Azure Policy,Azure Monitor,B,Budgets in Azure Cost Management alert you when spending reaches defined thresholds.,Describe Azure management and governance,Describe cost management capabilities,medium
Set20,13,"A cloud administrator at Contoso needs help. To detect risky sign‑ins and enforce password resets based on user risk, which service should you use?",Azure Monitor,Azure AD Identity Protection,Azure Purview,Azure Bastion,B,Azure AD Identity Protection (part of Microsoft Entra) identifies suspicious sign‑ins and can require users to change credentials.,Describe Azure management and governance,Describe monitoring tools in Azure and identity protection,hard
Set20,14,A project manager at an e-commerce company needs help. Which Azure storage service is best suited for storing unstructured data such as images and videos?,Azure Files,Azure Disks,Azure Blobs,Azure Tables,C,Blob storage is designed to store large amounts of unstructured object data.,Describe Azure architecture and services,Compare Azure Storage services,medium
Set20,15,A cloud administrator at Contoso needs help. Which Azure service would you use to run CLI or PowerShell commands directly from your web browser without installing anything locally?,Azure Portal,Azure CLI on your workstation,Azure Cloud Shell,Azure Advisor,C,Azure Cloud Shell provides a browser‑accessible shell environment with tools preinstalled.,Describe Azure management and governance,Describe Azure Cloud Shell,medium
Set20,16,The finance department at Litware needs help. What is the primary purpose of an Azure region pair?,To enable multi‑factor authentication,To provide cross‑region replication and disaster recovery,To organize multiple subscriptions,To segment a virtual network,B,"Region pairs enable replication across paired regions, supporting disaster recovery and data residency.",Describe Azure architecture and services,"Describe Azure regions, region pairs, and sovereign regions",hard
Set20,17,A cloud administrator at Contoso needs help. Zero Trust is a security model that assumes:,Everything inside a network is trusted,Perimeter defenses are sufficient,No implicit trust and verification is required for every request,Security only matters for on‑premises networks,C,"Zero Trust treats every access request as untrusted until verified, regardless of network location.",Describe Azure architecture and services,Describe the concept of Zero Trust,hard
Set20,18,A cloud administrator at Contoso needs clarification. Your team wants to run event‑driven code without managing any servers and only pay when code runs. Which option is best?,Azure Virtual Machines,Azure Kubernetes Service,Azure Functions,Azure SQL Managed Instance,C,Azure Functions is a serverless service where you pay per execution and don’t manage underlying servers.,Describe cloud concepts,Describe serverless computing,medium
Set20,19,A network architect at a bank needs help. What is Azure Advisor designed to do?,Provide resource compliance enforcement,Offer personalized best practice recommendations to optimize resources,Monitor application performance,Manage data classification,B,"Azure Advisor analyzes your resources and recommends cost, security, reliability, and performance optimizations.",Describe Azure management and governance,Describe the purpose of Azure Advisor,medium
Set20,20,A cloud administrator at Contoso needs help. You need to deploy identical VMs across multiple datacenters for resiliency. Which option meets this requirement?,Availability set,Availability zone,Virtual machine scale set,Resource group,B,Availability zones are physically separate datacenters within a region providing redundancy in case of datacenter failure.,Describe Azure architecture and services,Describe availability zones,hard
Set20,21,The finance department at Litware needs help. Which management entity sits above subscriptions to help you organize and apply policy across multiple Azure subscriptions?,Resource group,Management group,Availability set,Region pair,B,Management groups enable you to organize subscriptions and apply governance at scale.,Describe Azure management and governance,Describe management groups and hierarchy,hard
Set20,22,The finance department at a multinational company needs clarification. Conditional Access policies in Microsoft Entra ID are primarily used to:,Encrypt data at rest,Define multi‑factor authentication methods,"Control access based on conditions such as user, device, and location",Provide single sign‑on across SaaS apps,C,"Conditional Access evaluates signals like user risk, location, and device state to enforce access policies.",Describe Azure architecture and services,Describe Microsoft Entra Conditional Access,hard
Set20,23,An organization needs to deploy a custom application without worrying about managing servers or middleware. Which cloud model is most appropriate?,IaaS,PaaS,SaaS,Hybrid cloud,B,PaaS provides an application platform and managed runtime environment so you can focus on app development.,Describe cloud concepts,Describe platform as a service (PaaS),hard
Set20,24,Which of the following is a cloud‑based shell environment for managing Azure resources using CLI or PowerShell?,Azure Arc,Azure Cloud Shell,Azure Monitor,Azure Bastion,B,Azure Cloud Shell provides a browser‑based command‑line interface with Azure CLI and PowerShell preinstalled.,Describe Azure management and governance,Describe Azure Cloud Shell,easy
Set20,25,Which cloud service type offers the most control over the underlying operating system and hardware?,Software as a Service,Platform as a Service,Infrastructure as a Service,Function as a Service,C,"IaaS lets you control VMs, OS, and applications while Azure manages networking and virtualization.",Describe cloud concepts,Describe infrastructure as a service (IaaS),medium
Set20,26,Which term describes the ability of cloud services to maintain operation despite failures and automatically recover?,Scalability,Elasticity,High availability,Agility,C,High availability refers to systems that remain operational and recover quickly in the event of failures.,Describe cloud concepts,Describe the benefits of high availability,easy
Set20,27,"You require a private, dedicated connection to Azure for consistent network performance. Which option should you choose?",Azure Virtual Network Peering,Azure DNS,Azure VPN Gateway,Azure ExpressRoute,D,"ExpressRoute provides a private, dedicated connection bypassing the public internet.",Describe Azure architecture and services,Describe virtual networking,medium
Set20,28,Azure Arc is primarily used to:,Extend Azure management to on‑premises and multi‑cloud resources,Encrypt virtual machine disks,Provide domain services,Set conditional access policies,A,"Azure Arc enables consistent management and governance across on‑premises, multi‑cloud, and edge resources.",Describe Azure management and governance,Describe the purpose of Azure Arc,medium
Set20,29,What distinguishes capital expenditure (CapEx) from operational expenditure (OpEx) when comparing on‑premises vs cloud?,CapEx requires ongoing monthly payments; OpEx requires upfront investment,CapEx is a one‑time investment in physical assets; OpEx is pay‑as‑you‑go for services,OpEx involves purchasing servers; CapEx involves leasing capacity,CapEx is associated with SaaS; OpEx is associated with IaaS,B,"CapEx involves large upfront investments in equipment, while OpEx spreads costs over time as services are consumed.",Describe cloud concepts,Compare CapEx and OpEx,medium
Set20,30,What is a key benefit of serverless architectures compared to deploying VMs?,You manage the guest operating system,You provision capacity in advance,You pay only for code execution time,You must choose specific VM sizes,C,"With serverless, you don’t manage servers and are billed for actual execution time.",Describe cloud concepts,Describe serverless computing,medium
Set20,31,A startup wants to experiment with an idea but avoid significant upfront costs. Which cloud pricing approach should they choose?,Commit to reserved instances for three years,Choose a consumption‑based model with pay‑as‑you‑go,Invest in on‑premises hardware to save money long term,Purchase support from Microsoft Premier,B,"Pay‑as‑you‑go allows the startup to pay only for actual usage, avoiding large upfront commitments.",Describe cloud concepts,Describe consumption‑based pricing,medium
Set20,32,"Which Azure service helps you discover, classify, and govern sensitive data across your environment?",Azure Monitor,Microsoft Purview,Azure Site Recovery,Azure Information Protection,B,Microsoft Purview provides data cataloging and governance capabilities to manage sensitive data.,Describe Azure management and governance,Describe the purpose of Microsoft Purview,medium
